Date,Home Team,Away Team,Home Score,Away Score,Result
16/04/2021,Cincinnati Reds,Cleveland Indians,10,3,Cincinnati Reds
16/04/2021,Miami Marlins,San Francisco Giants,4,1,Miami Marlins
16/04/2021,Texas Rangers,Baltimore Orioles,2,5,Baltimore Orioles
16/04/2021,Milwaukee Brewers,Pittsburgh Pirates,1,6,Pittsburgh Pirates
16/04/2021,Los Angeles Angels,Minnesota Twins,10,3,Los Angeles Angels
16/04/2021,Oakland Athletics,Detroit Tigers,3,0,Oakland Athletics
16/04/2021,San Diego Padres,Los Angeles Dodgers,6,11,Los Angeles Dodgers
16/04/2021,Seattle Mariners,Houston Astros,6,5,Seattle Mariners
17/04/2021,Washington Nationals,Arizona Diamondbacks,6,2,Washington Nationals
17/04/2021,New York Yankees,Tampa Bay Rays,3,6,Tampa Bay Rays
17/04/2021,Kansas City Royals,Toronto Blue Jays,1,5,Toronto Blue Jays
17/04/2021,Chicago Cubs,Atlanta Braves,13,4,Chicago Cubs
17/04/2021,Philadelphia Phillies,St. Louis Cardinals,4,9,St. Louis Cardinals
17/04/2021,Boston Red Sox,Chicago White Sox,7,4,Boston Red Sox
17/04/2021,Oakland Athletics,Detroit Tigers,7,0,Oakland Athletics
17/04/2021,Cincinnati Reds,Cleveland Indians,3,2,Cincinnati Reds
17/04/2021,Colorado Rockies,New York Mets,3,4,New York Mets
17/04/2021,Colorado Rockies,New York Mets,7,2,Colorado Rockies
17/04/2021,Kansas City Royals,Toronto Blue Jays,3,2,Kansas City Royals
17/04/2021,Miami Marlins,San Francisco Giants,7,6,Miami Marlins
17/04/2021,Texas Rangers,Baltimore Orioles,1,6,Baltimore Orioles
17/04/2021,Milwaukee Brewers,Pittsburgh Pirates,7,1,Milwaukee Brewers
17/04/2021,San Diego Padres,Los Angeles Dodgers,0,2,Los Angeles Dodgers
17/04/2021,Seattle Mariners,Houston Astros,0,1,Houston Astros
18/04/2021,Washington Nationals,Arizona Diamondbacks,2,5,Arizona Diamondbacks
18/04/2021,Philadelphia Phillies,St. Louis Cardinals,2,0,Philadelphia Phillies
18/04/2021,New York Yankees,Tampa Bay Rays,2,4,Tampa Bay Rays
18/04/2021,Cincinnati Reds,Cleveland Indians,3,6,Cleveland Indians
18/04/2021,Boston Red Sox,Chicago White Sox,2,3,Chicago White Sox
18/04/2021,Miami Marlins,San Francisco Giants,0,1,San Francisco Giants
18/04/2021,Kansas City Royals,Toronto Blue Jays,2,0,Kansas City Royals
18/04/2021,Milwaukee Brewers,Pittsburgh Pirates,5,6,Pittsburgh Pirates
18/04/2021,Texas Rangers,Baltimore Orioles,1,0,Texas Rangers
18/04/2021,Colorado Rockies,New York Mets,1,2,New York Mets
18/04/2021,Oakland Athletics,Detroit Tigers,3,2,Oakland Athletics
18/04/2021,San Diego Padres,Los Angeles Dodgers,5,2,San Diego Padres
18/04/2021,Seattle Mariners,Houston Astros,7,2,Seattle Mariners
18/04/2021,Boston Red Sox,Chicago White Sox,1,5,Chicago White Sox
18/04/2021,Chicago Cubs,Atlanta Braves,4,13,Atlanta Braves
19/04/2021,Boston Red Sox,Chicago White Sox,11,4,Boston Red Sox
19/04/2021,Washington Nationals,St. Louis Cardinals,5,12,St. Louis Cardinals
19/04/2021,Philadelphia Phillies,San Francisco Giants,0,2,San Francisco Giants
19/04/2021,Kansas City Royals,Tampa Bay Rays,1,4,Tampa Bay Rays
19/04/2021,Los Angeles Angels,Texas Rangers,4,6,Texas Rangers
19/04/2021,Seattle Mariners,Los Angeles Dodgers,4,3,Seattle Mariners
19/04/2021,San Diego Padres,Milwaukee Brewers,1,3,Milwaukee Brewers
20/04/2021,Seattle Mariners,Los Angeles Dodgers,0,1,Los Angeles Dodgers
20/04/2021,Cleveland Indians,Chicago White Sox,5,8,Chicago White Sox
20/04/2021,Oakland Athletics,Minnesota Twins,7,0,Oakland Athletics
20/04/2021,Oakland Athletics,Minnesota Twins,1,0,Oakland Athletics
20/04/2021,New York Yankees,Atlanta Braves,3,1,New York Yankees
20/04/2021,Cincinnati Reds,Arizona Diamondbacks,4,5,Arizona Diamondbacks
20/04/2021,Miami Marlins,Baltimore Orioles,5,7,Baltimore Orioles
20/04/2021,Washington Nationals,St. Louis Cardinals,3,2,Washington Nationals
20/04/2021,Philadelphia Phillies,San Francisco Giants,7,10,San Francisco Giants
20/04/2021,Boston Red Sox,Toronto Blue Jays,4,2,Boston Red Sox
20/04/2021,Chicago Cubs,New York Mets,3,1,Chicago Cubs
20/04/2021,Kansas City Royals,Tampa Bay Rays,7,14,Tampa Bay Rays
20/04/2021,Colorado Rockies,Houston Astros,6,2,Colorado Rockies
20/04/2021,Los Angeles Angels,Texas Rangers,6,2,Los Angeles Angels
20/04/2021,San Diego Padres,Milwaukee Brewers,0,6,Milwaukee Brewers
21/04/2021,Philadelphia Phillies,San Francisco Giants,6,5,Philadelphia Phillies
21/04/2021,Miami Marlins,Baltimore Orioles,3,0,Miami Marlins
21/04/2021,Detroit Tigers,Pittsburgh Pirates,2,3,Pittsburgh Pirates
21/04/2021,Colorado Rockies,Houston Astros,6,3,Colorado Rockies
21/04/2021,Oakland Athletics,Minnesota Twins,13,12,Oakland Athletics
21/04/2021,Washington Nationals,St. Louis Cardinals,1,0,Washington Nationals
21/04/2021,Los Angeles Angels,Texas Rangers,4,7,Texas Rangers
21/04/2021,San Diego Padres,Milwaukee Brewers,2,4,Milwaukee Brewers
21/04/2021,Cincinnati Reds,Arizona Diamondbacks,4,5,Arizona Diamondbacks
21/04/2021,New York Yankees,Atlanta Braves,1,4,Atlanta Braves
21/04/2021,Detroit Tigers,Pittsburgh Pirates,5,2,Detroit Tigers
21/04/2021,Cincinnati Reds,Arizona Diamondbacks,5,8,Arizona Diamondbacks
21/04/2021,Boston Red Sox,Toronto Blue Jays,3,6,Toronto Blue Jays
21/04/2021,Chicago Cubs,New York Mets,16,4,Chicago Cubs
21/04/2021,Kansas City Royals,Tampa Bay Rays,9,8,Kansas City Royals
22/04/2021,Cincinnati Reds,Arizona Diamondbacks,11,14,Arizona Diamondbacks
22/04/2021,Detroit Tigers,Pittsburgh Pirates,2,4,Pittsburgh Pirates
22/04/2021,Cleveland Indians,New York Yankees,3,6,New York Yankees
22/04/2021,Boston Red Sox,Seattle Mariners,3,7,Seattle Mariners
22/04/2021,Chicago Cubs,New York Mets,4,3,Chicago Cubs
22/04/2021,Houston Astros,Los Angeles Angels,8,2,Houston Astros
22/04/2021,San Francisco Giants,Miami Marlins,3,0,San Francisco Giants
22/04/2021,Los Angeles Dodgers,San Diego Padres,2,3,San Diego Padres
23/04/2021,Chicago Cubs,Milwaukee Brewers,15,2,Chicago Cubs
23/04/2021,Baltimore Orioles,Oakland Athletics,1,3,Oakland Athletics
23/04/2021,Detroit Tigers,Kansas City Royals,2,6,Kansas City Royals
23/04/2021,New York Mets,Washington Nationals,6,0,New York Mets
23/04/2021,Boston Red Sox,Seattle Mariners,6,5,Boston Red Sox
23/04/2021,Tampa Bay Rays,Toronto Blue Jays,3,5,Toronto Blue Jays
23/04/2021,Cleveland Indians,New York Yankees,3,5,New York Yankees
23/04/2021,Atlanta Braves,Arizona Diamondbacks,5,4,Atlanta Braves
23/04/2021,Houston Astros,Los Angeles Angels,5,4,Houston Astros
23/04/2021,Minnesota Twins,Pittsburgh Pirates,2,0,Minnesota Twins
23/04/2021,Chicago White Sox,Texas Rangers,9,7,Chicago White Sox
23/04/2021,St. Louis Cardinals,Cincinnati Reds,5,4,St. Louis Cardinals
23/04/2021,Colorado Rockies,Philadelphia Phillies,5,4,Colorado Rockies
23/04/2021,San Francisco Giants,Miami Marlins,5,3,San Francisco Giants
23/04/2021,Los Angeles Dodgers,San Diego Padres,1,6,San Diego Padres
24/04/2021,Detroit Tigers,Kansas City Royals,1,2,Kansas City Royals
24/04/2021,Boston Red Sox,Seattle Mariners,2,8,Seattle Mariners
24/04/2021,Minnesota Twins,Pittsburgh Pirates,2,6,Pittsburgh Pirates
24/04/2021,St. Louis Cardinals,Cincinnati Reds,2,0,St. Louis Cardinals
24/04/2021,Chicago Cubs,Milwaukee Brewers,3,4,Milwaukee Brewers
24/04/2021,New York Mets,Washington Nationals,1,7,Washington Nationals
24/04/2021,Houston Astros,Los Angeles Angels,16,2,Houston Astros
24/04/2021,Tampa Bay Rays,Toronto Blue Jays,5,3,Tampa Bay Rays
24/04/2021,Cleveland Indians,New York Yankees,1,2,New York Yankees
24/04/2021,Baltimore Orioles,Oakland Athletics,2,7,Oakland Athletics
24/04/2021,Chicago White Sox,Texas Rangers,2,1,Chicago White Sox
24/04/2021,Colorado Rockies,Philadelphia Phillies,5,7,Philadelphia Phillies
24/04/2021,San Francisco Giants,Miami Marlins,2,5,Miami Marlins
24/04/2021,Los Angeles Dodgers,San Diego Padres,5,4,Los Angeles Dodgers
25/04/2021,Baltimore Orioles,Oakland Athletics,8,1,Baltimore Orioles
25/04/2021,Detroit Tigers,Kansas City Royals,0,4,Kansas City Royals
25/04/2021,New York Mets,Washington Nationals,4,0,New York Mets
25/04/2021,Boston Red Sox,Seattle Mariners,5,3,Boston Red Sox
25/04/2021,Tampa Bay Rays,Toronto Blue Jays,0,1,Toronto Blue Jays
25/04/2021,Cleveland Indians,New York Yankees,7,3,Cleveland Indians
25/04/2021,Atlanta Braves,Arizona Diamondbacks,0,5,Arizona Diamondbacks
25/04/2021,Atlanta Braves,Arizona Diamondbacks,0,7,Arizona Diamondbacks
25/04/2021,Houston Astros,Los Angeles Angels,2,4,Los Angeles Angels
25/04/2021,Minnesota Twins,Pittsburgh Pirates,2,6,Pittsburgh Pirates
25/04/2021,Chicago White Sox,Texas Rangers,8,4,Chicago White Sox
25/04/2021,St. Louis Cardinals,Cincinnati Reds,5,2,St. Louis Cardinals
25/04/2021,Chicago Cubs,Milwaukee Brewers,0,6,Milwaukee Brewers
25/04/2021,Colorado Rockies,Philadelphia Phillies,12,2,Colorado Rockies
25/04/2021,San Francisco Giants,Miami Marlins,4,3,San Francisco Giants
25/04/2021,Los Angeles Dodgers,San Diego Padres,7,8,San Diego Padres
26/04/2021,Detroit Tigers,Kansas City Royals,2,3,Kansas City Royals
26/04/2021,Cleveland Indians,Minnesota Twins,5,3,Cleveland Indians
26/04/2021,Baltimore Orioles,New York Yankees,4,2,Baltimore Orioles
26/04/2021,Tampa Bay Rays,Oakland Athletics,1,2,Oakland Athletics
26/04/2021,Atlanta Braves,Chicago Cubs,8,7,Atlanta Braves
26/04/2021,Milwaukee Brewers,Miami Marlins,0,8,Miami Marlins
26/04/2021,St. Louis Cardinals,Philadelphia Phillies,1,2,Philadelphia Phillies
26/04/2021,Texas Rangers,Los Angeles Angels,4,9,Los Angeles Angels
26/04/2021,Houston Astros,Seattle Mariners,5,2,Houston Astros
26/04/2021,San Francisco Giants,Colorado Rockies,12,0,San Francisco Giants
26/04/2021,Los Angeles Dodgers,Cincinnati Reds,3,5,Cincinnati Reds
27/04/2021,Cleveland Indians,Minnesota Twins,7,4,Cleveland Indians
27/04/2021,Pittsburgh Pirates,Kansas City Royals,2,1,Pittsburgh Pirates
27/04/2021,Baltimore Orioles,New York Yankees,1,5,New York Yankees
27/04/2021,Toronto Blue Jays,Washington Nationals,9,5,Toronto Blue Jays
27/04/2021,New York Mets,Boston Red Sox,1,2,Boston Red Sox
27/04/2021,Tampa Bay Rays,Oakland Athletics,4,3,Tampa Bay Rays
27/04/2021,Atlanta Braves,Chicago Cubs,5,0,Atlanta Braves
27/04/2021,Milwaukee Brewers,Miami Marlins,5,4,Milwaukee Brewers
27/04/2021,St. Louis Cardinals,Philadelphia Phillies,5,2,St. Louis Cardinals
27/04/2021,Texas Rangers,Los Angeles Angels,6,1,Texas Rangers
27/04/2021,Houston Astros,Seattle Mariners,2,0,Houston Astros
27/04/2021,Chicago White Sox,Detroit Tigers,2,5,Detroit Tigers
27/04/2021,Arizona Diamondbacks,San Diego Padres,5,1,Arizona Diamondbacks
27/04/2021,San Francisco Giants,Colorado Rockies,5,7,Colorado Rockies
27/04/2021,Los Angeles Dodgers,Cincinnati Reds,5,6,Cincinnati Reds
28/04/2021,Cleveland Indians,Minnesota Twins,2,10,Minnesota Twins
28/04/2021,Milwaukee Brewers,Miami Marlins,2,6,Miami Marlins
28/04/2021,Los Angeles Dodgers,Cincinnati Reds,8,0,Los Angeles Dodgers
28/04/2021,Pittsburgh Pirates,Kansas City Royals,6,9,Kansas City Royals
28/04/2021,New York Mets,Boston Red Sox,0,1,Boston Red Sox
28/04/2021,Baltimore Orioles,New York Yankees,0,7,New York Yankees
28/04/2021,Toronto Blue Jays,Washington Nationals,2,8,Washington Nationals
28/04/2021,Tampa Bay Rays,Oakland Athletics,2,0,Tampa Bay Rays
28/04/2021,Atlanta Braves,Chicago Cubs,10,0,Atlanta Braves
28/04/2021,St. Louis Cardinals,Philadelphia Phillies,3,5,Philadelphia Phillies
28/04/2021,Texas Rangers,Los Angeles Angels,3,4,Los Angeles Angels
28/04/2021,Houston Astros,Seattle Mariners,7,5,Houston Astros
28/04/2021,Arizona Diamondbacks,San Diego Padres,3,12,San Diego Padres
28/04/2021,San Francisco Giants,Colorado Rockies,7,3,San Francisco Giants
29/04/2021,Baltimore Orioles,New York Yankees,4,3,Baltimore Orioles
29/04/2021,Tampa Bay Rays,Oakland Athletics,2,3,Oakland Athletics
29/04/2021,St. Louis Cardinals,Philadelphia Phillies,4,3,St. Louis Cardinals
29/04/2021,Houston Astros,Seattle Mariners,0,1,Seattle Mariners
29/04/2021,Chicago White Sox,Detroit Tigers,3,1,Chicago White Sox
29/04/2021,Chicago White Sox,Detroit Tigers,11,0,Chicago White Sox
29/04/2021,Atlanta Braves,Chicago Cubs,3,9,Chicago Cubs
29/04/2021,Milwaukee Brewers,Los Angeles Dodgers,2,1,Milwaukee Brewers
29/04/2021,Texas Rangers,Boston Red Sox,4,1,Texas Rangers
29/04/2021,Arizona Diamondbacks,Colorado Rockies,5,3,Arizona Diamondbacks
30/04/2021,Pittsburgh Pirates,St. Louis Cardinals,3,7,St. Louis Cardinals
30/04/2021,Philadelphia Phillies,New York Mets,2,1,Philadelphia Phillies
30/04/2021,Washington Nationals,Miami Marlins,2,1,Washington Nationals
30/04/2021,New York Yankees,Detroit Tigers,10,0,New York Yankees
30/04/2021,Cincinnati Reds,Chicago Cubs,8,6,Cincinnati Reds
30/04/2021,Tampa Bay Rays,Houston Astros,2,9,Houston Astros
30/04/2021,Toronto Blue Jays,Atlanta Braves,13,5,Toronto Blue Jays
30/04/2021,Texas Rangers,Boston Red Sox,1,6,Boston Red Sox
30/04/2021,Minnesota Twins,Kansas City Royals,9,1,Minnesota Twins
30/04/2021,Chicago White Sox,Cleveland Indians,3,5,Cleveland Indians
30/04/2021,Milwaukee Brewers,Los Angeles Dodgers,3,1,Milwaukee Brewers
30/04/2021,Arizona Diamondbacks,Colorado Rockies,7,2,Arizona Diamondbacks
30/04/2021,Oakland Athletics,Baltimore Orioles,2,3,Baltimore Orioles
30/04/2021,Seattle Mariners,Los Angeles Angels,7,4,Seattle Mariners
30/04/2021,San Diego Padres,San Francisco Giants,3,2,San Diego Padres
01/05/2021,Washington Nationals,Miami Marlins,7,2,Washington Nationals
01/05/2021,New York Yankees,Detroit Tigers,6,4,New York Yankees
01/05/2021,Minnesota Twins,Kansas City Royals,3,11,Kansas City Royals
01/05/2021,Chicago White Sox,Cleveland Indians,7,3,Chicago White Sox
01/05/2021,Oakland Athletics,Baltimore Orioles,4,8,Baltimore Orioles
01/05/2021,Cincinnati Reds,Chicago Cubs,2,3,Chicago Cubs
01/05/2021,Tampa Bay Rays,Houston Astros,1,3,Houston Astros
01/05/2021,Philadelphia Phillies,New York Mets,4,5,New York Mets
01/05/2021,Pittsburgh Pirates,St. Louis Cardinals,5,12,St. Louis Cardinals
01/05/2021,Texas Rangers,Boston Red Sox,8,6,Texas Rangers
01/05/2021,Milwaukee Brewers,Los Angeles Dodgers,6,5,Milwaukee Brewers
01/05/2021,Toronto Blue Jays,Atlanta Braves,6,5,Toronto Blue Jays
01/05/2021,Arizona Diamondbacks,Colorado Rockies,6,14,Colorado Rockies
01/05/2021,San Diego Padres,San Francisco Giants,6,2,San Diego Padres
01/05/2021,Seattle Mariners,Los Angeles Angels,5,10,Los Angeles Angels
02/05/2021,Pittsburgh Pirates,St. Louis Cardinals,0,3,St. Louis Cardinals
02/05/2021,Washington Nationals,Miami Marlins,3,1,Washington Nationals
02/05/2021,New York Yankees,Detroit Tigers,2,0,New York Yankees
02/05/2021,Toronto Blue Jays,Atlanta Braves,7,2,Toronto Blue Jays
02/05/2021,Cincinnati Reds,Chicago Cubs,13,12,Cincinnati Reds
02/05/2021,Tampa Bay Rays,Houston Astros,5,4,Tampa Bay Rays
02/05/2021,Minnesota Twins,Kansas City Royals,13,4,Minnesota Twins
02/05/2021,Chicago White Sox,Cleveland Indians,0,5,Cleveland Indians
02/05/2021,Milwaukee Brewers,Los Angeles Dodgers,4,16,Los Angeles Dodgers
02/05/2021,Texas Rangers,Boston Red Sox,5,3,Texas Rangers
02/05/2021,Oakland Athletics,Baltimore Orioles,7,5,Oakland Athletics
02/05/2021,Arizona Diamondbacks,Colorado Rockies,8,4,Arizona Diamondbacks
02/05/2021,Seattle Mariners,Los Angeles Angels,2,0,Seattle Mariners
02/05/2021,San Diego Padres,San Francisco Giants,1,7,San Francisco Giants
02/05/2021,Philadelphia Phillies,New York Mets,7,8,New York Mets
03/05/2021,Philadelphia Phillies,Milwaukee Brewers,4,3,Philadelphia Phillies
03/05/2021,Minnesota Twins,Texas Rangers,6,5,Minnesota Twins
03/05/2021,St. Louis Cardinals,New York Mets,6,5,St. Louis Cardinals
03/05/2021,Kansas City Royals,Cleveland Indians,6,8,Cleveland Indians
03/05/2021,Los Angeles Angels,Tampa Bay Rays,3,7,Tampa Bay Rays
03/05/2021,Oakland Athletics,Toronto Blue Jays,5,4,Oakland Athletics
03/05/2021,San Diego Padres,Pittsburgh Pirates,2,0,San Diego Padres
03/05/2021,Seattle Mariners,Baltimore Orioles,3,5,Baltimore Orioles
04/05/2021,Chicago Cubs,Los Angeles Dodgers,7,1,Chicago Cubs
04/05/2021,Colorado Rockies,San Francisco Giants,4,12,San Francisco Giants
04/05/2021,Colorado Rockies,San Francisco Giants,8,6,Colorado Rockies
04/05/2021,Cincinnati Reds,Chicago White Sox,0,9,Chicago White Sox
04/05/2021,Miami Marlins,Arizona Diamondbacks,9,3,Miami Marlins
04/05/2021,Washington Nationals,Atlanta Braves,1,6,Atlanta Braves
04/05/2021,New York Yankees,Houston Astros,7,3,New York Yankees
04/05/2021,Philadelphia Phillies,Milwaukee Brewers,6,5,Philadelphia Phillies
04/05/2021,Boston Red Sox,Detroit Tigers,11,7,Boston Red Sox
04/05/2021,Chicago Cubs,Los Angeles Dodgers,4,3,Chicago Cubs
04/05/2021,Minnesota Twins,Texas Rangers,3,6,Texas Rangers
04/05/2021,Kansas City Royals,Cleveland Indians,3,7,Cleveland Indians
04/05/2021,Los Angeles Angels,Tampa Bay Rays,3,8,Tampa Bay Rays
04/05/2021,Oakland Athletics,Toronto Blue Jays,4,1,Oakland Athletics
04/05/2021,San Diego Padres,Pittsburgh Pirates,1,2,Pittsburgh Pirates
04/05/2021,Seattle Mariners,Baltimore Orioles,5,2,Seattle Mariners
05/05/2021,Cincinnati Reds,Chicago White Sox,1,0,Cincinnati Reds
05/05/2021,Colorado Rockies,San Francisco Giants,6,5,Colorado Rockies
05/05/2021,Seattle Mariners,Baltimore Orioles,0,6,Baltimore Orioles
05/05/2021,St. Louis Cardinals,New York Mets,4,1,St. Louis Cardinals
05/05/2021,St. Louis Cardinals,New York Mets,2,7,New York Mets
05/05/2021,Miami Marlins,Arizona Diamondbacks,8,0,Miami Marlins
05/05/2021,Washington Nationals,Atlanta Braves,3,5,Atlanta Braves
05/05/2021,New York Yankees,Houston Astros,6,3,New York Yankees
05/05/2021,Philadelphia Phillies,Milwaukee Brewers,5,4,Philadelphia Phillies
05/05/2021,Boston Red Sox,Detroit Tigers,5,6,Detroit Tigers
05/05/2021,Chicago Cubs,Los Angeles Dodgers,6,5,Chicago Cubs
05/05/2021,Minnesota Twins,Texas Rangers,1,3,Texas Rangers
05/05/2021,Kansas City Royals,Cleveland Indians,4,5,Cleveland Indians
05/05/2021,San Diego Padres,Pittsburgh Pirates,4,2,San Diego Padres
05/05/2021,Los Angeles Angels,Tampa Bay Rays,1,3,Tampa Bay Rays
05/05/2021,Oakland Athletics,Toronto Blue Jays,4,9,Toronto Blue Jays
06/05/2021,New York Yankees,Houston Astros,4,7,Houston Astros
06/05/2021,Philadelphia Phillies,Milwaukee Brewers,2,0,Philadelphia Phillies
06/05/2021,Boston Red Sox,Detroit Tigers,12,9,Boston Red Sox
06/05/2021,Minnesota Twins,Texas Rangers,3,4,Texas Rangers
06/05/2021,St. Louis Cardinals,New York Mets,1,4,New York Mets
06/05/2021,Kansas City Royals,Cleveland Indians,0,4,Cleveland Indians
06/05/2021,Oakland Athletics,Toronto Blue Jays,4,10,Toronto Blue Jays
06/05/2021,Washington Nationals,Atlanta Braves,2,3,Atlanta Braves
06/05/2021,Miami Marlins,Arizona Diamondbacks,3,1,Miami Marlins
06/05/2021,Los Angeles Angels,Tampa Bay Rays,3,8,Tampa Bay Rays
07/05/2021,Chicago Cubs,Pittsburgh Pirates,3,2,Chicago Cubs
07/05/2021,Baltimore Orioles,Boston Red Sox,2,6,Boston Red Sox
07/05/2021,New York Yankees,Washington Nationals,4,11,Washington Nationals
07/05/2021,Cleveland Indians,Cincinnati Reds,0,3,Cincinnati Reds
07/05/2021,New York Mets,Arizona Diamondbacks,5,4,New York Mets
07/05/2021,Detroit Tigers,Minnesota Twins,3,7,Minnesota Twins
07/05/2021,Miami Marlins,Milwaukee Brewers,6,1,Miami Marlins
07/05/2021,Atlanta Braves,Philadelphia Phillies,2,12,Philadelphia Phillies
07/05/2021,Texas Rangers,Seattle Mariners,4,5,Seattle Mariners
07/05/2021,Houston Astros,Toronto Blue Jays,10,4,Houston Astros
07/05/2021,Kansas City Royals,Chicago White Sox,0,3,Chicago White Sox
07/05/2021,St. Louis Cardinals,Colorado Rockies,5,0,St. Louis Cardinals
07/05/2021,Los Angeles Angels,Los Angeles Dodgers,9,2,Los Angeles Angels
07/05/2021,Oakland Athletics,Tampa Bay Rays,2,1,Oakland Athletics
07/05/2021,San Francisco Giants,San Diego Padres,5,4,San Francisco Giants
08/05/2021,New York Yankees,Washington Nationals,4,3,New York Yankees
08/05/2021,St. Louis Cardinals,Colorado Rockies,9,8,St. Louis Cardinals
08/05/2021,Chicago Cubs,Pittsburgh Pirates,3,2,Chicago Cubs
08/05/2021,San Francisco Giants,San Diego Padres,7,1,San Francisco Giants
08/05/2021,Oakland Athletics,Tampa Bay Rays,6,3,Oakland Athletics
08/05/2021,Detroit Tigers,Minnesota Twins,7,3,Detroit Tigers
08/05/2021,Cleveland Indians,Cincinnati Reds,9,2,Cleveland Indians
08/05/2021,Miami Marlins,Milwaukee Brewers,2,6,Milwaukee Brewers
08/05/2021,Baltimore Orioles,Boston Red Sox,6,11,Boston Red Sox
08/05/2021,Texas Rangers,Seattle Mariners,9,8,Texas Rangers
08/05/2021,New York Mets,Arizona Diamondbacks,4,2,New York Mets
08/05/2021,Houston Astros,Toronto Blue Jays,4,8,Toronto Blue Jays
08/05/2021,Kansas City Royals,Chicago White Sox,1,9,Chicago White Sox
08/05/2021,Atlanta Braves,Philadelphia Phillies,8,7,Atlanta Braves
08/05/2021,Los Angeles Angels,Los Angeles Dodgers,11,14,Los Angeles Dodgers
09/05/2021,Baltimore Orioles,Boston Red Sox,3,4,Boston Red Sox
09/05/2021,New York Yankees,Washington Nationals,3,2,New York Yankees
09/05/2021,New York Mets,Arizona Diamondbacks,4,2,New York Mets
09/05/2021,Miami Marlins,Milwaukee Brewers,1,2,Milwaukee Brewers
09/05/2021,Houston Astros,Toronto Blue Jays,7,4,Houston Astros
09/05/2021,Kansas City Royals,Chicago White Sox,3,9,Chicago White Sox
09/05/2021,St. Louis Cardinals,Colorado Rockies,2,0,St. Louis Cardinals
09/05/2021,Chicago Cubs,Pittsburgh Pirates,5,6,Pittsburgh Pirates
09/05/2021,Texas Rangers,Seattle Mariners,10,2,Texas Rangers
09/05/2021,San Francisco Giants,San Diego Padres,1,11,San Diego Padres
09/05/2021,Los Angeles Angels,Los Angeles Dodgers,2,1,Los Angeles Angels
